"stop_id","stop_name","stop_desc","stop_lat","stop_lon"
660010658,"R. Pe. Juan De Solorzano, 257","Ref.: R Padre Marcal Rodrigues/ R Frei Ludovico De Livorno",-23.603364,-46.790534
660010659,"R. Pe. Marçal Rodrigues, 168","Ref.: Av Engenheiro Heitor Antonio Eiras Garcia/ R Padre Juan De Solorzano",-23.603122,-46.789074
660010660,"Av. Eng. Heitor Antônio Eiras Garcia, 7434","Ref.: Av Engenheiro Heitor Antonio Eiras Garcia/ R Padre Marçal Rodrigues",-23.603299,-46.788877
660010661,"R. Eng. Hugo Takahashi","Ref.: R Henry Michael Thau/ Av Engenheiro Heitor Antonio Eiras Garcia",-23.602600,-46.786054
660010662,"R. Eng. Hugo Takahashi","Ref.: R Henry Michael Thau/ R Jose Lavechia",-23.602528,-46.785748
660010663,"R. Eng. Hugo Takahashi","Ref.: R Jose Lavechia/ R Jose Porfirio De Souza",-23.602367,-46.783880
660010664,"R. Eng. Hugo Takahashi","Ref.: R Jose Lavechia/ R Jose Porfirio De Souza",-23.602241,-46.783528
660010665,"R. José Porfírio De Souza","Ref.: R Engenheiro Hugo Takahashi/ R Joel Jose De Carvalho",-23.602550,-46.782875
660010666,"R. José Porfírio De Souza, 856","Ref.: R Joel Jose De Carvalho/ R Joaquim Pereira Vieira",-23.602745,-46.782139
660010667,"R. José Porfírio De Souza, 706","Ref.: R Joaquim Pereira Vieira/ R Carlos Faria",-23.603222,-46.780789
660010668,"R. José Porfírio De Souza","Ref.: R Joaquim Pereira Vieira/ R Carlos Faria",-23.603175,-46.780528
660010669,"R. José Porfírio De Souza","Ref.: R Jose Fioravante/ R Engenheiro Hugo Takahashi",-23.600869,-46.783980
660010670,"R. José Porfírio De Souza","Ref.: R Jose Fioravante/ R Engenheiro Hugo Takahashi",-23.600469,-46.784179
660010671,"R. José Porfírio De Souza","Ref.: R Jose Fioravante/ R Engenheiro Hugo Takahashi",-23.600350,-46.784242
660010672,"Av. Circular, 116","Ref.: R A/ R B",-23.595633,-46.776909
660010673,"Av. Circular","Ref.: R A/ R B",-23.598962,-46.776117
660010674,"Av. Circular","Ref.: Rua C/ R D",-23.598678,-46.774672
660010675,"Av. Circular","Ref.: Rua D/ R A",-23.596244,-46.776397
660010676,"Pça. Festa Das Luzes, 4415","Ref.: Av Engenheiro Heitor Antonio Eiras Garcia/ R Pascoal Zullino",-23.590015,-46.770024
660010677,"R. Marcolino Vaz Figueira","Ref.: R Tomas Velasco/ R Artur Ferreira De Abreu",-23.596635,-46.768260
660010678,"R. Artur Ferreira De Abreu, 212","Ref.: R Marcolino Vaz Figueira/ R Conceicao De Ipanema",-23.596919,-46.768375
660010680,"Estr. Do Jaguaré","Ref.: R Adib Assais/ R Silveste Ventura",-23.594540,-46.763019
660010681,"Estr. Do Jaguaré, 44","Ref.: R Reverendo Jorge Bertolaso Stella/ R Doutor Candido De Morais Leme Junior",-23.594114,-46.763569
660010682,"R. Caetano Bizarro","Ref.: R Donato Bramante/ Av Engenheiro Heitor Antonio Eiras Garcia",-23.588219,-46.766619
660010683,"R. José Xavier Guimarães, 13","Ref.: R Joao Gaia Gomes/ R Noronha Santos",-23.586962,-46.767769
660010684,"R. Noronha Dos Santos","Ref.: R Jose Silvano Filho/ R Rio Tinto",-23.585319,-46.766979
660010686,"Estr. Sto. De Amaro, 364","Ref.: R Oscarlino Romano Dos Santos/ R Domingos Conversani",-23.591620,-46.765160
660010687,"R. Brás Da Costa, 126","Ref.: R Correa Bitencourt/ R Tereza Bertoli",-23.592799,-46.765864
660010688,"R. Rev. Jorge Bertolaso Stella, 467","Ref.: R Joaquim Loyola/ R Joao Angola Do Amaral",-23.595383,-46.767883
660010691,"R. Domingos Nogueira, 413","Ref.: R Capivari Mirim/ R Behzad",-23.591653,-46.762257
660010692,"R. Domingos Nogueira, 187","Ref.: R Capivari Mirim/ R Behzad",-23.591772,-46.762393
660010693,"R. Capivari-mirim, 54","Ref.: R Domingos Machado/ R Antonio Serrado",-23.593000,-46.760976
660010694,"R. Capivari-mirim, 51","Ref.: R Domingos Machado/ R Antonio Serrado",-23.593058,-46.761023
660010695,"R. Bernardo Teles, 164","Ref.: R Benvenuto Di Giovani/ R Paulo Barian",-23.588726,-46.762226
660010696,"R. Paulo Barian, 190","Ref.: R Jacinto De Oliveira/ R Bernardo Teles",-23.590002,-46.763140
660010697,"R. Jacinto De Oliveira, 20","Ref.: R Samuel Raven/ R Bartolomeu Caporali",-23.590604,-46.763077
660010699,"R. Jacinto De Oliveira, 399","Ref.: R Carlos Sara/ R Alberto Astori",-23.589584,-46.759826
660010700,"R. Dr. Paulo Leite De Oliveira","Ref.: Rodovia Raposo Tavares/ R Benvenuto Di Giovani",-23.586621,-46.758465
660010701,"R. Dr. Paulo Leite De Oliveira","Ref.: Rodovia Raposo Tavares/ R Benvenuto Di Giovani",-23.586732,-46.758426
660010703,"R. Alberto Astori, 182","Ref.: R Alexandre Rider/ R Jacinto De Oliveira",-23.590872,-46.760448
660010705,"R. Denis Chaudet, 21","Ref.: Vel Santa Marta/ Vel Sao Gilberto",-23.591662,-46.754675
660015822,"Rod. Raposo Tavares","Ref.: R Doutor Paulo Leite De Oliveira/ Av Engenheiro Heitor Antonio Eiras Garcia",-23.586306,-46.757896
660015823,"Rod. Raposo Tavares","Ref.: R Noronha Santos/ Av Engenheiro Heitor Antonio Eiras Garcia",-23.584801,-46.766704
660015824,"Rod. Raposo Tavares","Ref.: R Agostinho De Azevedo/ Acesso A Rua Joaquim Lapas Veiga",-23.583442,-46.779323
660015825,"Rod. Raposo Tavares","Ref.: R Agostinho De Azevedo/ Acesso A Rua Erico Verissimo",-23.584318,-46.786298
660015826,"Rod. Raposo Tavares","Ref.: Acesso A Rua Carmelia Morano/ R Agostinho De Azevedo",-23.585790,-46.789432
660015827,"Rod. Raposo Tavares","Ref.: Acesso A Rua Marginal",-23.591228,-46.798910
660015830,"Rod. Raposo Tavares","Ref.: Acesso A Rua Cachoeira Poraque/ Acesso A Rua Major Walter Carlson",-23.589753,-46.795645
660015831,"Rod. Raposo Tavares","Ref.: Acesso A Rua Major Walter Carlson/ Acesso A Rua Carmelia Morano",-23.588130,-46.792886
660015832,"Rod. Raposo Tavares","Ref.: Acesso A Rua Carmelia Morano/ R Agostinho De Azevedo",-23.586466,-46.789925
660015833,"Rod. Raposo Tavares, 8015","Ref.: R Agostinho De Azevedo/ Acesso A Rua Erico Verissimo",-23.584641,-46.786705
660015834,"Rod. Raposo Tavares","Ref.: R Agostinho De Azevedo/ Acesso A Rua Joaquim Lapas Veiga",-23.583778,-46.779738
660015835,"Rod. Raposo Tavares","Ref.: R Agostinho De Azevedo/ Acesso A Rua Joaquim Lapas Veiga",-23.583991,-46.779594
660015836,"Rod. Raposo Tavares","Ref.: R Agostinho De Azevedo/ Acesso A Rua Joaquim Lapas Veiga",-23.583868,-46.779233
660015837,"Rod. Raposo Tavares, 5909","Ref.: R Jose Silvano Filho/ R Noronha Santos",-23.584392,-46.768335
660015838,"Rod. Raposo Tavares","Ref.: R Jose Silvano Filho/ R Noronha Santos",-23.584429,-46.768239
660015839,"Rod. Raposo Tavares","Ref.: Av Engenheiro Heitor Antonio Eiras Garcia/ R Doutor Paulo Leite De Oliveira",-23.586626,-46.757187
660017131,"R. Cachoeira Poraque, 192","Ref.: Rod Raposo Tavares/ R Cachoeira Vida Nova",-23.588535,-46.797635
660017132,"R. Cachoeira Poraque, 191","Ref.: Rod Raposo Tavares/ R Cachoeira Vida Nova",-23.588536,-46.797795
660017133,"R. Cachoeira Poraque, 29","Ref.: Rod Raposo Tavares/ R Cachoeira Vida Nova",-23.587344,-46.799504
660017134,"R. Cachoeira Poraque","Ref.: Rod Raposo Tavares/ R Cachoeira Vida Nova",-23.587116,-46.799684
660017135,"R. Cachoeira Do Arrependido, 59","Ref.: Tr Angelica Do Campos/ Tr Cachoeira Pinguelo",-23.586850,-46.802087
660017136,"R. Cachoeira Do Arrependido","Ref.: Rua Cachoeira Do Arrependido/ Tr Ribeirao Canabrava",-23.585754,-46.805324
660017137,"R. Cachoeira Do Arrependido","Ref.: Rua Cachoeira Do Arrependido/ Tr Ribeirao Canabrava",-23.585688,-46.805529
660017138,"Pça. Marcos Santos Rodrigues Da Silva","Ref.: R Cachoeira Poraque/ Rcachoeira Do Arrependido",-23.585485,-46.805512
660017139,"R. Cachoeira Poraque, 10","Ref.: Tr Angelica Do Campos/ Tr Cachoeira Pinguelo",-23.586327,-46.801887
660017170,"Av. Eng. Heitor Antônio Eiras Garcia, 3101","Ref.: Rod Raposo Tavares/ R Estreano Augusto Escalera",-23.586640,-46.760704
660017171,"Av. Eng. Heitor Antônio Eiras Garcia, 3290","Ref.: Rod Raposo Tavares/ R Estreano Augusto Escalera",-23.586673,-46.761164
660017172,"Av. Eng. Heitor Antônio Eiras Garcia, 3471","Ref.: R Gregorio Ferro/ R Bernardo Teles",-23.587422,-46.762779
660017173,"Av. Eng. Heitor Antônio Eiras Garcia, 3588","Ref.: R Estreano Augusto Escalera/ Est Sto De Amaro",-23.587702,-46.763745
660017174,"Av. Eng. Heitor Antônio Eiras Garcia, 3577","Ref.: R Estreano Augusto Escalera/ Est Sto De Amaro",-23.588425,-46.765824
660017175,"Av. Eng. Heitor Antônio Eiras Garcia, 3598","Ref.: Est Sto De Amaro/ R Oscarlino Romano Dos Santos",-23.589243,-46.767138
660017176,"Av. Eng. Heitor Antônio Eiras Garcia, 4005","Ref.: Est Sto De Amaro/ R Oscarlino Romano Dos Santos",-23.589471,-46.767151
660017177,"Av. Eng. Heitor Antônio Eiras Garcia, 4369","Ref.: R Pe. Juvencio Pisoni/ Pc Festa Das Luzes",-23.589708,-46.769828
660017179,"Av. Eng. Heitor Antônio Eiras Garcia, 1532","Ref.: R Inacia Pereira/av Diogo Gomes Carneiro",-23.589715,-46.771379
660017180,"Av. Eng. Heitor Antônio Eiras Garcia","Ref.: Avenida Circular",-23.594388,-46.777061
660017182,"Av. Eng. Heitor Antônio Eiras Garcia, 5532","Ref.: R Joao Moreira Sales/ Av Circular",-23.594757,-46.778194
660017183,"Av. Eng. Heitor Antônio Eiras Garcia, 5986","Ref.: Av Circular/ Av Prf. Joao De Lorenzo",-23.597035,-46.781597
660017184,"Av. Eng. Heitor Antônio Eiras Garcia, 6031","Ref.: Av Prf. Joao De Lorenzo/ R Gen. Asdrubal Da Cunha",-23.597313,-46.782009
660017185,"Av. Eng. Heitor Antônio Eiras Garcia, 6322","Ref.: Av Prf. Joao De Lorenzo/ R Gen. Asdrubal Da Cunha",-23.598604,-46.784465
660017186,"Av. Eng. Heitor Antônio Eiras Garcia, 6391","Ref.: R Gen. Asdrubal Da Cunha/ Av Um",-23.598880,-46.784837
660017187,"Av. Eng. Heitor Antônio Eiras Garcia, 6869","Ref.: Tv Amilcar Alves/ R Isabel",-23.601792,-46.787089
660017188,"Av. Eng. Heitor Antônio Eiras Garcia, 6872","Ref.: R Isabel/ R Eng. Hugo Takahashi",-23.602137,-46.787102
660017189,"Av. Eng. Heitor Antônio Eiras Garcia, 7010","Ref.: R Eng. Hugo Takahashi/ R Pe. Jacome De Queiroz",-23.603225,-46.786894
660017190,"Av. Eng. Heitor Antônio Eiras Garcia, 7145","Ref.: R Antonio Bellavia/ R Carlos Faria",-23.604100,-46.787873
670003295,"Lgo. Paissandu","Ref.: R Do Boticario/ Av Sao Joao",-23.542901,-46.638574
670003984,"Barao De Itapetinga","Av. Ipiranga, 246 Ref.: R Barao De Itapetininga/ R Vinte E Quatro De Maio",-23.543478,-46.641651
670005370,"Av. Prestes Maia, 919","Ref.: Av Prestes Maia/ R Ribeiro De Lima",-23.536561,-46.633756
670008383,"Rio Branco 1","Av. Ipiranga, 1123 Ref.: R Santa Efigenia/ Av Rio Branco",-23.540756,-46.638334
670008776,"São João","Av. Ipiranga, 919 Ref.: Av Sao Joao/ R Do Boticario",-23.541778,-46.639811
670009786,"São João 2","Av. Ipiranga, 916 Ref.: Av Sao Joao/ R Do Boticario",-23.542084,-46.639969
670009789,"Timbiras","Pça. Da República, 410 Ref.: Av Ipiranga/ R Dos Timbiras",-23.542753,-46.641526
670009820,"Lgo. Paissandu","Ref.: R Capitao Salomao/ R Antonio De Godoi",-23.542666,-46.637857
670009821,"Av. S. João, 588","Ref.: Av Ipiranga/ R Dom Jose De Barros",-23.542626,-46.639652
670010078,"Vieira De Carvalho","Pça. Da República, 365 Ref.: Av Vieira De Carvalho/ R Do Arouche",-23.542872,-46.643455
670010079,"R. Mq. De Itu, 284","Ref.: R Amaral Gurgel/ R Rego Freitas",-23.543781,-46.647063
670010133,"Parada Araujo","Pça. Da República Ref.: Av Ipiranga/ R Araujo",-23.544576,-46.643782
670010530,"Vitoria B/C","Av. S. João, 1077 Ref.: R Vitoria/ Al Barao De Campinas",-23.540484,-46.643608
670011796,"R. Vitória, 573","Ref.: R Conselheiro Nebias/ R Dos Guaianazes",-23.539645,-46.641764
670012731,"Parada 3 - Parada Teatro Municipal","Pça. Ramos De Azevedo Ref.: R Coronel Xavier De Toledo/ Vdto Do Cha",-23.545570,-46.638378
670012733,"R. Dos Timbiras, 658","Ref.: Av Ipiranga/ R Dos Timbiras",-23.542336,-46.641723
670012734,"Pça. Júlio Mesquita","Ref.: R Aurora/ R Vitoria",-23.540800,-46.642992
670012736,"Lgo. Do Arouche, 60","Ref.: R Vitoria/ Largo Do Arouche",-23.540898,-46.644618
670012737,"Parada Aurora","Av. Dr. Vieira De Carvalho, 35 Ref.: Pc Da Republica/ R Aurora",-23.542391,-46.643222
670012738,"Rego Freitas C/B","R. Rego Freitas, 52 Ref.: R Santa Isabel/ Pc Alfredo Paulino",-23.542212,-46.646384
670012739,"Rio Branco 2","Av. Ipiranga, 1082 Ref.: R Santa Efigenia/ Av Rio Branco",-23.541091,-46.638549
670012745,"Lgo. Paissandu","Ref.: R Antonio De Godoi/ R Capitao Salomao",-23.542633,-46.638111
670012747,"Lgo. Paissandu","Ref.: R Do Boticario/ Av Sao Joao",-23.543098,-46.638771
670012748,"Lgo. Paissandu","Lgo. Paissandu Ref.: R Antonio De Godoi/ R Conselheiro Crispiniano",-23.543197,-46.638629
670012749,"Lgo. Paissandu","Ref.: R Antonio De Godoi/ R Conselheiro Crispiniano",-23.543300,-46.638442
670012778,"Lgo. Paissandu","Lgo. Paissandu Ref.: R Antonio De Godoi/ R Conselheiro Crispiniano",-23.543414,-46.638255
670012779,"Lgo. Paissandu, 62 Ref.: R Abelardo Pinto/ Av Sao Joao","",-23.543412,-46.637897
670012782,"Lgo. Paissandu","Ref.: R Abelardo Pinto/ R Capitao Salomao",-23.543023,-46.637716
670012963,"R. Rego Freitas, 475","Ref.: R Epitacio Pessoa/ R Da Consolacao",-23.546133,-46.646567
670012964,"R. Do Seminário, 187","Ref.: R Brigadeiro Tobias/ R Antonio De Godoi",-23.542389,-46.636465
670012965,"Terminal Correio","Term. Correio Ref.: Av Prestes Maia/ Vdto Santa Ifigenia",-23.542421,-46.636077
670012966,"Terminal Correio","Term. Correio Ref.: Av Prestes Maia/ Vdto Santa Ifigenia",-23.542222,-46.636008
670012967,"Terminal Correio","Term. Correio Ref.: Av Prestes Maia/ Vdto Santa Ifigenia",-23.541859,-46.635864
670012968,"Terminal Correio","Term. Correio Ref.: R Do Seminario/ Vdto Santa Ifigenia",-23.542731,-46.636198
670012969,"Terminal Correio","Term. Correio Ref.: R Do Seminario/ Vdto Santa Ifigenia",-23.542653,-46.636030
670012971,"Terminal Correio","Term. Correio Ref.: Av Prestes Maia/ Vdto Santa Ifigenia",-23.542438,-46.635891
670012973,"Terminal Correio","Term. Correio Ref.: Av Prestes Maia/ R Brigadeiro Tobias",-23.542164,-46.635699
670012976,"Terminal Correio","Term. Correio Ref.: Av Prestes Maia/ R Brigadeiro Tobias",-23.542503,-46.635687
670012977,"Terminal Correio","Term. Correio Ref.: Vdto Santa Ifigenia/ Av Prestes Maia",-23.542824,-46.635742
670012978,"Terminal Correio","Term. Correio Ref.: Vdto Santa Ifigenia/ Av Prestes Maia",-23.543150,-46.635721
670012981,"Terminal Correio","Ref.: Vdto Santa Ifigenia/ Av Prestes Maia",-23.542697,-46.635376
670012983,"R. Riskallah Jorge, 79","Ref.: R Brigadeiro Tobias/ Av Prestes Maia",-23.541785,-46.634922
670012984,"Av. Prestes Maia, 481","Ref.: R Dom Francisco De Sousa/ Pas Subterranea Tom Jobim",-23.540871,-46.634233
670012985,"Av. Sen. Queiros, 151","Ref.: R Brigadeiro Tobias/ R Dom Francisco De Sousa",-23.539103,-46.634812
670012986,"Av. Sen. Queiros","Ref.: R Brigadeiro Tobias/ R Dom Francisco De Sousa",-23.539240,-46.634803
670012994,"R. Washington Luís","Ref.: Av Casper Libero/ R Brigadeiro Tobias",-23.537899,-46.635518
670012996,"Av. Câsper Líbero, 45","Ref.: R Coronel Batista Da Luz/ R Antonio De Godoi",-23.541199,-46.636615
670012997,"R. Cap. Salomão, 27","Ref.: R Do Seminario/ Largo Paissandu",-23.543016,-46.636654
670013043,"Av. Dq. De Caxias, 394","Ref.: Al Barao De Campinas/ Al Barao De Limeira",-23.538475,-46.645237
670013050,"Lgo. Paissandu","Ref.: R Abelardo Pinto/ R Capitao Salomao",-23.542832,-46.637799
670013057,"Ipiranga - C/B","Av. Rio Branco, 456 Ref.: R Aurora/ R Vitoria",-23.539321,-46.640315
670013137,"Ipiranga - B/C","Av. Rio Branco, 407 Ref.: R Aurora/ R Vitoria",-23.539563,-46.640319
670013715,"Duque De Caxias - C/B","Av. Rio Branco, 746 Ref.: R General Osorio/ Av Duque De Caxias",-23.537042,-46.641972
670013739,"Duque De Caxias - B/C","Av. Rio Branco, 713 Ref.: R General Osorio/ Av Duque De Caxias",-23.537246,-46.641958
670013979,"Al. Br. De Limeira, 266","Ref.: Av Duque De Caxias/ R General Osorio",-23.538423,-46.644407
670014118,"R. Mauá, 66","Ref.: Largo General Osorio/ R Dos Protestantes",-23.535154,-46.638689
670015690,"Consolacao","Av. Ipiranga, 102 Ref.: R Da Consolacao/ R Epitacio Pessoa",-23.546994,-46.645536
670016340,"Lgo. Do Arouche, 57","Ref.: Av Vieira De Carvalho/ Pc Alfredo Paulino",-23.541493,-46.644811
670016419,"R. Da Consolação, 66","R. Da Consolação, 66 Ref.: Av Sao Luis/ R Doutor Braulio Gomes",-23.547875,-46.641987
670016420,"R. Da Consolação, 50","Ref.: Vdto Nove De Julho/ R Joao Adolfo",-23.547809,-46.641696
670016421,"R. Da Consolação, 30","R. Da Consolação, 30 Ref.: Vdto Nove De Julho/ R Joao Adolfo",-23.547777,-46.641448
670016422,"R. Cel. Xavier De Toledo, 254","Ref.: R Doutor Braulio Gomes/ R Sete De Abril",-23.547648,-46.640757
670016423,"R. Cel. Xavier De Toledo, 210","Ref.: R Sete De Abril",-23.547535,-46.640002
670016424,"Parada 1 - Parada Sete De Abril","R. Cel. Xavier De Toledo, 101 Ref.: R Sete De Abril/ Psa Carlos Drummond De Andrade",-23.546817,-46.639270
670016425,"Parada 2 - Parada Vd. Do Chá","R. Cel. Xavier De Toledo, 63 Ref.: R Sete De Abril/ Psa Carlos Drummond De Andrade",-23.546473,-46.639045
670016426,"R. Maria Paula, 123","Ref.: Rua Francisca Miquelina",-23.551757,-46.639603
670016429,"R. Sto. Amaro","Ref.: Viad. Jacareí / Pça. Da Bandeira",-23.551176,-46.640183
670016554,"Praca Da Bandeira","Av. Nove De Julho, 158 Ref.: R Joao Adolfo/ R Alfredo Gagliotti",-23.548982,-46.640514
670016555,"Av. Nove De Julho, 70","Ref.: R Alfredo Gagliotti/ Av Vinte E Tres De Maio",-23.548806,-46.639678
670016556,"Inss C/B","Av. Nove De Julho, 830 Ref.: Av Radial Leste Oeste/ Vdto Martinho Prado",-23.551204,-46.645968
670016557,"Inss B/C","Av. Nove De Julho, 801 Ref.: Vdto Martinho Prado/ R Major Quedinho",-23.551241,-46.645830
670016564,"R. Sto. Antônio, 594","Ref.: R Conselheiro Ramalho/ R Major Diogo",-23.551369,-46.644160
670016566,"Praca Perola Byington","Av. Brig. Luís Antônio, 562 Ref.: R Aguiar De Barros/ R Jandaia",-23.555190,-46.639258
670016567,"Av. Brig. Luís Antônio, 355","Ref.: R Aguiar De Barros/ R Asdrubal Do Nascimento",-23.553489,-46.638228
670016568,"Maria Paula","Av. Brig. Luís Antônio, 378 Ref.: Parada Maria Paula_c_b",-23.554020,-46.638587
670016596,"Brigadeiro","Viad. Brig. Luís Antônio Ref.: Av Vinte E Tres De Maio/ R Asdrubal Do Nascimento",-23.551641,-46.637333
670016641,"Terminal Bandeira","Ref.: R Santo Antonio/ R Santo Amaro",-23.549993,-46.640025
670016642,"Terminal Bandeira","Term. Bandeira Ref.: R Santo Antonio/ R Santo Amaro",-23.550126,-46.639904
670016643,"Terminal Bandeira","Ref.: R Santo Antonio/ R Santo Amaro",-23.550206,-46.639770
670016644,"Terminal Bandeira","Ref.: R Santo Antonio/ R Santo Amaro",-23.550227,-46.639643
670016645,"Terminal Bandeira","Ref.: R Santo Antonio/ R Santo Amaro",-23.550201,-46.639471
670016646,"Terminal Bandeira","Ref.: R Santo Antonio/ R Santo Amaro",-23.550183,-46.639288
670016647,"Terminal Bandeira","Ref.: R Santo Antonio/ R Santo Amaro",-23.550115,-46.639174
670016648,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549090,-46.639749
670016649,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549237,-46.639945
670016650,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549251,-46.640113
670016651,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549267,-46.639310
670016652,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549286,-46.639459
670016653,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549309,-46.639763
670016654,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549333,-46.640016
670016655,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549365,-46.639302
670016656,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549373,-46.639451
670016657,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549391,-46.639670
670016658,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549415,-46.639908
670016659,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549466,-46.639218
670016660,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549483,-46.639391
670016662,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549531,-46.639873
670016663,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549576,-46.639185
670016665,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549611,-46.639590
670016666,"Terminal Bandeira","Ref.: Vdto Doutor Eusebio Stevaux/ R Santo Antonio",-23.549637,-46.639823
670016667,"R. Sto. Antônio, 324","Ref.: Vdto Jacarei/ Pc Da Bandeira",-23.550239,-46.641555
670016669,"R. Sto. Amaro, 330","Ref.: R Doutor Nestor Esteves Natividade/ R Maria Paula",-23.552660,-46.640722
670016670,"R. Sto. Amaro, 608","Ref.: R Francisca Miquelina/ R Jaceguai",-23.555075,-46.640284
670016671,"R. Jaceguai, 548","Ref.: R Abolicao/ R Santo Amaro",-23.555307,-46.641604
670016672,"R. Mj. Diogo, 249","Ref.: R Cacilda/ R Sao Domingos",-23.553301,-46.643161
670016673,"Viad. Martinho Prado","Ref.: R Avanhandava/ Av Nove De Julho",-23.551010,-46.645782
670016688,"Viad. Nove De Julho, 175","Ref.: R Alvaro De Carvalho/ R Major Quedinho",-23.548963,-46.642538
670016862,"Av. S. Luís, 178","Ref.: Pc Dom Jose Gaspar/ R Coronel Xavier De Toledo",-23.546957,-46.642914
670016863,"Lgo. Do Arouche, 346","Ref.: Av Vieira De Carvalho/ Pc Alfredo Paulino",-23.541070,-46.645636
670016882,"São Luis","R. Da Consolação, 328 Ref.: Av Sao Luis",-23.547560,-46.644214
670016948,"Av. Rio Branco, 325","Ref.: R Aurora/ R Dos Timbiras",-23.540183,-46.639906
670017037,"R. Mj. Sertório, 295","Ref.: R Amaral Gurgel/ R Rego Freitas",-23.545476,-46.647015
670017105,"R. Amaral Gurgel, 184","Ref.: R Marques De Itu/ R Santa Isabel",-23.543376,-46.647874
670017108,"Lgo. Do Arouche","Ref.: R Amaral Gurgel/ R Rego Freitas",-23.541772,-46.646884
670017110,"R. Amaral Gurgel, 287","Ref.: R General Jardim/ R Marques De Itu",-23.544456,-46.647617
680010498,"Av. Corifeu De Azevedo Marques, 4951","Ref.: Tr Armando Pedro Guglielmelli/ Av Presidente Altino",-23.555912,-46.750875
680010525,"R. Euzébio De Paula Marcondes, 1106","Ref.: R Professor Apolinario Porto Alegre/ R Manuel Martins Collaco",-23.572750,-46.777995
680010526,"R. Euzébio De Paula Marcondes, 1011","Ref.: R Jose Maria Dos Santos/ R General Molina",-23.573794,-46.777029
680010527,"R. Euzébio De Paula Marcondes, 1018","Ref.: R Jose Maria Dos Santos/ R General Molina",-23.573831,-46.776908
680010566,"Av. Eng. Queiroz Telles, 446","Ref.: R Manuel Martins Collaco/ R Professor Otrlo Reis",-23.573482,-46.779555
680010567,"Av. Eng. Queiroz Telles, 116","Ref.: R Jose Custodio De Lima/ R Euzebio De Paula Marcondes",-23.576263,-46.779757
680010568,"Av. Eng. Queiroz Telles, 127","Ref.: R Jose Custodio De Lima/ R Euzebio De Paula Marcondes",-23.576146,-46.779777
680010732,"Av. Otacílio Tomanik, 788","Ref.: R Estevao Caldeira/ R Pastor Miguel Damiani",-23.572651,-46.747947
680010733,"Av. Otacílio Tomanik, 987","Ref.: R Estevao Caldeira/ R Cleon Mario Gaccione",-23.571052,-46.748901
680010734,"Av. Otacílio Tomanik, 1000","Ref.: R Estevao Caldeira/ R Cleon Mario Gaccione",-23.570865,-46.748909
680010735,"Av. Otacílio Tomanik, 1241","Ref.: R Elias Mussa Fajuri/ R Raul Soares",-23.569064,-46.750020
680010736,"Av. Otacílio Tomanik, 1252","Ref.: R Elias Mussa Fajuri/ R Raul Soares",-23.568902,-46.749962
680010737,"Av. Otacílio Tomanik, 1542","Ref.: Av Do Rio Pequeno/ R Raul Cintra Leite",-23.566683,-46.751564
680010738,"Av. Otacílio Tomanik, 1563","Ref.: Av Do Rio Pequeno/ R Raul Cintra Leite",-23.566722,-46.751691
680010741,"Av. José Joaquim Seabra, 607","Ref.: R Coronel Paulo Soares Moura/ R Venancio Flores",-23.573971,-46.751991
680010742,"Av. José Joaquim Seabra, 516","Ref.: R Jose Paschoale/ R Coronel Paulo Soares Moura",-23.574307,-46.751767
680010743,"Av. José Joaquim Seabra, 251","Ref.: R Doutor Carmino Capricchio/ R Amadeu Pagnanelli",-23.576642,-46.750708
680010744,"Av. José Joaquim Seabra, 272","Ref.: R Doutor Carmino Capricchio/ R Amadeu Pagnanelli",-23.576475,-46.750711
680010745,"Av. José Joaquim Seabra, 96","Ref.: Av Engenheiro Heitor Antonio Eiras Garcia/ R Engenheiro Willy Fischer",-23.577804,-46.749329
